text,label
bosvelt optimistic over new deal manchester city s paul bosvelt will find out  within a month  whether he is to be offered a new one-year deal.  the 34-year-old dutch midfielder is out of contract in the summer and  although his age may count against him  he feels he can play on for another season.  i told the club i would like to stay for one more year. they promised me an answer within the next month so i am waiting to see   he said.  the main concern is my age but i think i have proved i am fit enough. bosvelt joined city from feyenoord in 2003 and at first he struggled to adapt to life in england. but his professionalism and dedication impressed manager kevin keegan.  he realised the pace of the game was faster than anything he was used to but he drove himself back into the team. he is an unsung hero   said keegan.,0
hansen  delays return until 2006  british triple jumper ashia hansen has ruled out a comeback this year after a setback in her recovery from a bad knee injury  according to reports.  hansen  the commonwealth and european champion  has been sidelined since the european cup in poland in june 2004. it was hoped she would be able to return this summer  but the wound from the injury has been very slow to heal. her coach aston moore told the times:  we re not looking at any sooner than 2006  not as a triple jumper.  moore said hansen may be able to return to sprinting and long jumping sooner  but there is no short-term prospect of her being involved again in her specialist event.  there was a problem with the wound healing and it set back her rehabilitation by about two months  but that has been solved and we can push ahead now   he said.  the aim is for her to get fit as an athlete - then we will start looking at sprinting and the long jump as an introduction back to the competitive arena.  moore said he is confident hansen can make it back to top-level competition  though it is unclear if that will be in time for the commonwealth games in melbourne next march  when she will be 34.  it s been a frustrating time for her  but it has not fazed her determination   he added.,0
can smith work scottish wonders  the worst kept secret in scottish football was revealed on thursday when walter smith was named as the new national manager.  from the moment berti vogts  miserable tenure in charge of scotland ended  the former rangers and everton boss has been the overwhelming favourite for the post. but is smith the man for what must be one of the hardest jobs in football  the 56-year-old takes over at a time when the national side is in the doldrums. scotland have not reached a major finals since the world cup in 1998 and reaching germany 2006 looks near impossible  having picked up just two points from the opening three games in the qualifying race. and the fifa rankings see scotland listed at an all time low of 77th  below the likes of estonia  ghana  angola and thailand. scotland are not blessed with quality players with experience at the top level  so smith will have to get the best out of meagre resources. smith s track record make impressive reading and he is widely respected within the game. the man who was alex ferguson s assistant when scotland played at the 1986 world cup won seven league titles with rangers. and his appointment has been widely endorsed by many of the games  top names  including ferguson and graeme souness  who took him to ibrox as his assistant in 1986. characters like souness  ferguson and current ibrox manager alex mcleish all cite smith s experience and his expansive knowledge of the scottish game.  much was made of vogts  inability to express himself to the players and media. that will certainly not be the case with smith. the former dundee united and dumbarton full-back is from the managerial old school - straight talking and never slow to let players know when he expects better (often with the use of some colourful invective). but it should be remembered vogts came to scotland with an impressive curriculum vitae - a world cup winner as a player and a european championships winner as a manager. smith will inherit the same problems vogts had - a callow squad of players with no exceptional talents. and it remains to be seen if smith will experience the rash of call-offs that blighted so much of vogts  preparation work. a fresh start for the scottish national team was imperative and smith is widely regarded as a safe pair of hands. but will a safe pair of hands be enough when the adroit hands of a magician might be required...,0
benitez deflects blame from dudek liverpool manager rafael benitez has refused to point the finger of blame at goalkeeper jerzy dudek after portsmouth claimed a draw at anfield.  dudek fumbled a cross before lomana lualua headed home an injury-time equaliser  levelling after steven gerrard put liverpool ahead. benitez said:  it was difficult for jerzy. it was an unlucky moment.  he was expecting a cross from matthew taylor and it ended up like a shot  so i don t blame him for what happened.  benitez admitted it was a costly loss of two points by liverpool  who followed up their derby defeat against everton with a disappointing draw. he said:  we had many opportunities but didn t score and  in the end  a 1-0 lead was not enough.  if you don t have any chances you have to think of other things  but when you are creating so many chances as we are there is nothing you can say to the players. it was a pity.  we lost two points  but we have one more point in the table. now we have another difficult game against newcastle and we have to recover quickly from that.,1
wasps 31-37 leicester leicester withstood a stunning wasps comeback to win a pulsating heineken cup encounter at the causeway stadium.  the tigers stormed 22-6 ahead within 18 minutes through tries from lewis moody  geordan murphy and martin corry. european champions wasps fought back through a josh lewsey try and mark van gisbergen s boot  and they were level at 31-31 with five minutes remaining. but it was the visitors who kept their cool as andy goode kicked the tigers to victory with a penalty and a drop goal. the closing moments saw desperate defence from leicester as wasps turned down several penalties to go for the try they needed. wasps pounded the line and a penalty try looked likely before referee nigel williams controversially blew for full-time. fly-half goode was the tigers hero  kicking 22 points in total  while leicester s overwhelming domination in the scrums ultimately told. even their lack of discipline in defence - which presented the admirable van ginsberg with 26 points - could not undo them as they held out for a famous win.  lawrence dallaglio s team have now got it all to do in the quest for a quarter-final place given that two of their last three games are away - against leicester and biarritz. however  wasps rugby director warren gatland warned his side will will not relinquish their european title without a fight.  if we lose next week  then we are struggling   said gatland.  but we don t want to give this trophy away. we worked so hard to win it last season  we will go down fighting.  we have got to get our scrum right next week  it is the biggest cause for concern.  leicester coach john wells saluted the outstanding work of graham rowntree and julian white  who were magnificent up front.  they were the backbone of our performance today   said wells.  and to score three tries against the european champions at home was also something i am pleased about.   van gisbergen; lewsey  erinle  abbott  voyce; king  dawson; dowd  greening  green; shaw  birkett; worsley  o connor  dallaglio (capt).  replacements: gotting  mckenzie  lock  hart  biljon  brooks  hoadley.  murphy; rabeni  smith  gibson  healey; goode  ellis; rowntree  chuter  white  m johnson (capt)  l deacon; moody  back  corry.  replacements (from): buckland/cockerill  morris  kay  w johnson/b deacon  h tuilagi  bemand  a tuiliagi  lloyd  vesty.,0
sa return to mauritius top seeds south africa return to the scene of one of their most embarrassing failures when they face the seychelles in the cosafa cup next month.  last year bafana bafana were humbled in the first by minnows mauritius who beat them 2-0 in curepipe. coach stuart baxter and his squad will return to curepipe face the seychelles in their first game of the new-look regional competition. the format of the event has been changed this year after the entry of the seychelles  who have taken the number of participants to 13. the teams are now divided into three group of four and play knock-out matches on successive days to determine the group champions. mauritius host the first group  and their opponents are madagascar  the seychelles and south africa. bafana bafana play the seychelles before mauritius take on madagascar in a double-header on 26 february. the two winners return to the new george v stadium the next day and the victor of the group decider advances to august s final mini-tournament. the second group will be hosted in namibia in april. it comprises zimbabwe  botswana  mozambique and the hosts. in june  former champions zambia will host lesotho  malawi and swaziland in the third group in lusaka. the three group winners will then join title holders angola for the last of the mini-tournaments in august  where the winners will be crowned.  seychelles v south africa  mauritius v madagascar  winners meet in final match  mozambique v zimbabwe  namibia v botswana  winners meet in final match  lesotho v malawi  zambia v swaziland  winners meet in final match,0
roddick splits from coach gilbert andy roddick has ended an 18-month association with coach brad gilbert which yielded the us open title and saw the american become world number one.  roddick released a statement through the sfx sports group with the news but did not give a reason for the split.  the decision to not re-hire brad gilbert for the 2005 season is based on what i think is best for my game at this time   said roddick.  any more on this situation s a private matter between coach and player.  roddick won 121 of his 147 matches while working with gilbert  and said he had enjoyed their time together. he won his first grand slam event at flushing meadows last year  and finished 2003 on top of the atp tour rankings.  but roddick slipped to second this year behind roger federer  who became the first man since 1988 to win three majors in a season. federer  who has not had a coach since he split from peter lundgren at the end of last year  beat roddick to win the wimbledon title and in two other tournament finals. roddick hired gilbert after deciding to part from coach tarik benhabiles in the wake of his first-round exit at the 2003 french open. he went on to win the us open and four other titles for the year. he has won four events this season.  i have enjoyed all of my time with andy   gilbert said on his personal website.  he has been a great student of the game during the time that we worked together and i am very proud of the results that were achieved.  while i believe that there is still a great deal of work to be done  andy clearly does not feel that way.,1
ruddock backs yapp s credentials wales coach mike ruddock says john yapp has what it takes as an international.  the 21-year-old blues prop is the only uncapped player in wales  six nations squad  gaining a chance in the absence of ospreys loose-head duncan jones.  john is a young man with a big future. he has been playing with the blues for two years and has racked up mileage on his playing clock   said ruddock.  he has international size  is a big  physical lad and a good ball-carrier with a high tackle-count.  ruddock s assessment was backed up by yapp s coach at the blues  former wales and lions prop dai young.   john s been on an upward curve all season and is going from strength to strength   young told bbc sport wales.  his ball carrying gives us good go-forward  he impresses in defence and his work-rate is excellent.  he s working hard on his scrummaging technique  which he is keen to improve to become a destroyer on the loose-head.  to be fair to him he s not quite there with the scrummaging yet  but nobody can fault his effort  commitment and attitude.  john s a very strong man and is eager for the challenge  if he s pitched in he won t let anyone down.  he s developing quickly  but i hope he isn t pushed too quickly in a way that would hurt his development.   ruddock hopes that the selection of yapp and dragons lock ian gough - out of the international reckoning since falling out with former coach steve hansen - will send a message to other players in wales.  john and ian have been rewarded for impressing during the heineken cup competition   said ruddock.  both of them have played well  and we want to send a message out that consistently playing well gets you in the squad.  we believe this is an exciting squad representing traditional values of welsh rugby  and based on the performances in the november internationals.  we have strength and experience up front  and well-recognised talent  pace and skill behind.  the management team just want to get hold of the players and get out on the training pitch at the moment.  they are all due in on sunday  and that s when the hard work starts.,0
barbarians 19-47 new zealand new zealand proved too strong for an australian-dominated barbarians to round off their unbeaten northern hemisphere tour with an easy win.  rico gear ran in two of the all blacks  seven tries in what was a predominantly second-string line-up. the baa-baas did threaten  scoring tries through albert van den bergh  xavier rush and andrea lo cicero  but never looked like winning. all black aaron mauger was in good form with the boot  adding 10 points. the all blacks featured only two of the side which started last weekend s emphatic test victory over france in paris  while the baa-baas had nine wallabies in their starting line-up. and new zealand coach graham henry said:  it was a quality performance against a very experienced side and a number of young guys came through very well.  they learnt from the older players and this was a way of thanking the guys who had been mentoring them on the tour.  but the running rugby the crowd had been hoping for rarely materialised. marty holah got the all blacks onslaught under way with his fifth-minute try before rush hit back moments later. but new zealand went ahead once more as gear made use of the space vacated by a temporarily injured chris latham to slide in. ma a nonu then found his way through the barbarians defence to give his side a 19-7 half-time lead. the hosts failed to ignite in the second half and  the moment gear scored his second just after the interval  there was only ever going to be one winner. lo cicero  the sole european for the barbarians  bundled over for a try to briefly curtail the deficit. but the match was blighted by controversy moments later when justin marshall  was felled with a high tackle by jimmy cowan. referee andy turner waved play on and casey laulala coasted in for his side s fifth try. jermoe keino and piri weepu both added tries to the all blacks  tally before the final whistle  while van den bergh gained some consolation for the baa-baas. after the match  barbarians coach bob dwyer warned that south african flanker schalk burger needed a proper off-season break to maintain his standards. burger  21  was recently crowned player of the year by both his peers and the international rugby board  but has struggled for form in recent weeks.  it s his first year at that level and he was phenomenal up until the end of the southern hemisphere season.  i don t think he s played anywhere near that level on tour   he said.,1
edwards tips idowu for euro gold world outdoor triple jump record holder and bbc pundit jonathan edwards believes phillips idowu can take gold at the european indoor championships.  idowu landed 17.30m at the british trials in sheffield last month to lead the world triple jump rankings.  it s all down to him  but if he jumps as well as he did in sheffield he could win the gold medal   said edwards.  his ability is undoubted but all his best performances seem to happen in domestic meetings.   idowu made his breakthrough five years ago but so far has only a commonwealth silver medal to his name. edwards himself kept idowu off top spot at the manchester games. but he believes the european indoors in madrid represent a chance for the 26-year-old to prove his credentials as britain s top triple jumper.  he has to start producing at international level and here is the beginning   said edwards.  phillips still needs to be much more consistent. i m sure a victory in madrid will build up his confidence and self-belief that he can be best in the world.  the qualifying round of the men s triple jump in madrid takes place on friday with the final scheduled for saturday. olympic champion christian olsson will not be taking part as he is out for the entire indoor season with an ankle injury.,0
rush future at chester uncertain ian rush s future as chester manager is uncertain after he and assistant mark aizlewood refused a severance package.  chester have won only two of their last 10 league games but chairman steve vaughan claims he cannot afford to sack the 43-year-old liverpool legend. vaughan said:  i offered a financial settlement so they could resign with dignity but an obvious action is to dismiss them.  i haven t because of the finances  so technically they re still employees.  vaughan claimed that aizlewood had  verbally agreed  to the offer. but the chester chairman added:  after they discussed the offer with their solicitor  who also acts as their agent  they decided to withdraw the verbal agreement  which was disappointing.  rush was appointed at the end of august following the departure of former liverpool team-mate mark wright  who guided chester to the conference title last season. chester were bottom of league two when rush took over but the former liverpool striker enjoyed an impressive start to managerial life  taking the club into the third round of the fa cup and winning the manager-of-the-month award for october. chester s downturn in form culminated in a 5-0 defeat at shrewsbury that leaves them hovering just above the league two relegation zone.,1
kenteris denies faking road crash greek sprinter kostas kenteris has denied claims that he faked a motorbike crash to avoid a doping test days before the start of the olympics.  kenteris and fellow sprinter katerina thanou are set to learn if they will face criminal charges this week. part of the investigation has centred on whether they staged the crash. kenteris insisted:  the accident happened. i went crazy when i found out i had supposedly missed a test and i wanted to rush to the olympic village.  kenteris  speaking on greece s alter television station  also claimed that he asked to be tested for banned substances in hospital after the crash.  i told the hospital  which was an olympics-accredited hospital  to call the ioc and have me tested on the spot but no-one came.   after a drama which dominated newspaper headlines in greece as athens prepared for the start of the athens games  kenteris and thanou eventually withdrew. but kenteris has continually protested his innocence - and on sunday blamed greek olympic committee officials and his former coach christos tzekos for failing to inform him of the test. the 31-year-old insisted he will be happy if he is charged so he can clear his name.  if a decision is taken to have charges filed against me  i will accept it gladly.  a prosecution means that the case will be cleared... i want to go to the end and then we ll see who s right and who isn t.  kenteris  a greek hero after winning gold in the 200m at the 2000 olympics in sydney  also confirmed that he was due to light the flame at the athens opening ceremony.  i had even rehearsed lighting the cauldron   he said.,0
wales critical of clumsy grewcock wales coach mike ruddock says england lock danny grewcock needs to review his actions after he kicked dwayne peel.  trouble flared at a ruck in the first half of wales  11-9 win in cardiff as grewcock came recklessly over the top with his boot  leaving peel bloodied. grewcock was sin-binned with wales captain gareth thomas for retaliation.  it s up to the citing commissioner   said ruddock.  i m not saying it s deliberate  but grewcock did a similar thing for bath against leinster.  last june grewcock was banned from rugby for two months for reckless use of a boot in a match against new zealand.  six years earlier  also in new zealand  grewcock became only the second england player to be sent off in tests. the player himself and his captain jason robinson have both said that the clash with peel was accidental.  if the ball is at the back of the ruck and i feel i can step over and disrupt it then i will do that   said grewcock. but ruddock feels that the england man should be more careful.  the boy himself should look at his actions  it was a clumsy piece of footwork   he said.  he s a great player and i don t want to knock him  we won t be calling for the match commissioner to review the incident.  i m not going to go too far with the lad. it could just be a clumsy action and dwayne had just a minor cut.  the referee s interpretation was that grewcock was attempting to step over the ruck.  ruddock also warned his rbs 6 nations championship rivals that his team can make massive improvements.  we created more opportunities and also squandered them by taking more contact and playing more individually   said the coach.  we ve looked through things on the video debrief and there were definitely a lot of chances that we wasted.  in the forthcoming games  ruddock may use penalty hero gavin henson as his first-choice kicker in place of stephen jones.  our first aim was to get gavin settled into the team  but it s something we ll talk about in selection this week   said ruddock.,0
parry relishes anfield challenge bbc sport reflects on the future for liverpool after our exclusive interview with chief executive rick parry.  chief executive parry is the man at the helm as liverpool reach the most crucial point in their recent history. parry has to deliver a new 60 000-seat stadium in stanley park by 2007 amid claims of costs spiralling above £120m. he is also searching for an investment package of a size and stature that will restore liverpool to their place at european football s top table. but it is a challenge that appears to sit easily with parry  who has forged a reputation as one of football s most respected administrators since his days at the fledgling premier league.  liverpool have not won the championship since 1990  a fact that causes deep discomfort inside anfield as they attempt to muscle in on the top three of chelsea  manchester united and arsenal. throw in the small matter of warding off every top club in world football as they eye captain steven gerrard  and you can see parry is a man with a lot on his plate. but in the comfort of a conference room deep inside liverpool s heartbeat - the kop end - parry spoke to us with brutal honesty about the crucial months ahead. he only dodged one question - when asked to reveal the name of the mystery investor currently courting liverpool  a polite smile deflected the inquiry. but to his credit  he met everything else head on in measured tones that underscore the belief that liverpool still mean business.  by business he means becoming title challengers again  and locking the pieces together that will help return the trophy to liverpool is parry s mission. parry has already successfully put one of those planks in place in the form of new manager rafael benitez. and his enthusiasm for the spaniard s personality and methods is an indication of his clear feeling that he has struck gold. benitez s early work has given parry renewed optimism about the years ahead. but it remains a massive task at a club with a unique history and expectations. this will not come as news to parry  a lifelong liverpool supporter  but his quiet determination suggests he is no mood to be found wanting...  captain gerrard is central to liverpool s plans and parry s insistence that all offers will be refused is a firm statement of intent. as ever  the player will have the final say  and parry acknowledges that  but he is determined to provide the framework and environment for liverpool and gerrard to flourish.  in terms of the search for new investment  hawkpoint were appointed as advisors to flush out interest in march 2004. thailand prime minister thaksin shiniwatra came and went  while the most serious statement of intent came from tycoon and lifelong fan steve morgan. morgan had a succession of bids rejected  having come close in the summer only for talks to break down over potential costs for the new stadium. bbc sport understands morgan is still ready and willing to invest in liverpool  and parry has kept the door ajar despite currently seeking investment elsewhere.  morgan  however  has had no formal contact with liverpool or their advisors since last december  blaming indecision at board level as he publicly withdrew his £70m offer. he was also convinced his interest was being used to lure in others  so any new approach would now have to come from liverpool. morgan will certainly not be making another call. so speculation continues about the new benefactor  with trails leading to the middle east and america  but all met with an understandable veil of secrecy from anfield.  parry meanwhile sees the new ground as crucial to liverpool s future  but is refusing to become emotionally attached to the idea. he is determined the ground will only be built on an affordable basis and will not make future liverpool management hostages to the new stadium. parry will pull back the moment the figures do not stack up  but there has been a vital new development in north london that has re-shaped liverpool s thinking.  liverpool have publicly refused to entertain the idea of stadium sponsorship and potential naming rights - but the realism of arsenal s stunning £100m deal for their new emirates stadium at ashburton has changed the landscape. parry labelled the deal  an eye-opener  and admits liverpool would be missing a trick not to explore the possibilities. he knows some traditionalist liverpool fans will reel at any attempt to call the new stadium anything other than just  anfield   but the maths of modern-day football decree that multi-millions for stadium and team could ease the pain.  i would take £50m if we had no investment  but if we did  keep him. as for the stadium  if it gets us cash what difference does it make really   £50m for gerrard  i don t care who you are  the directors would take the money and it is the way it should be. we cannot let that sum of money go  despite gerrard s quality.  through a cleverly worded statement  the club has effectively forced gerrard to publicly make the decision for himself  which i think is the right thing to do.  critical time for liverpool with regards to gerrard. ideally we would want to secure his future to the club for the long term. i am hoping he doesn t walk out of the club like michael owen did for very little cash.  £50m realistically would allow rafa to completely rebuild the squad  however  if we can afford to do this and keep gerrard we will be better for it. i would however be happy with gerrard s transfer for any fee over £35m.  parry s statements are clever in that any future gerrard transfer cannot be construed as a lack of ambition by the club to not try and keep their best players. upping the ante is another smart move by parry.  i would keep gerrard. no amount of money could replace his obvious love of the club and determination to succeed.  the key is if gerrard comes out and says that he is happy. clearly  if he isn t  then we would be foolish not to sell. the worrying thing is who would you buy (or who would come) pending possible non-champions league football.,0
chelsea clinch cup in extra-time (after extra-time - score at 90 mins 1-1)  john arne riise volleyed liverpool ahead after 45 seconds but steven gerrard scored a 79th-minute own goal. blues boss jose mourinho was sent off for taunting liverpool fans after the goal and he watched on television as his side went on to win the game. drogba and kezman scored from close range before antonio nunez s header made for a tense finale. it was an amazing climax which gave mourinho his first silverware as chelsea manager. yet it was controversial too  after mourinho s sending off  apparently for putting his finger to his lips to hush the liverpool fans. there was no hushing them after the extraordinary opening in which the reds took a stunning lead inside the first minute.  riise could not have connected any better with morientes  cross as he smashed a left-foot volley past petr cech. the goal  the quickest-ever in a league cup final  stunned a blues side whose previously rock-solid confidence had been shaken by consecutive losses to newcastle and barcelona in the previous week. the blues  attacking chances were limited  and jerzy dudek was equal to frank lampard s powerfully-struck drive and drogba s low shot. despite their frustration  chelsea began to dominate midfield without seriously threatening to break liverpool s well-organised defence.  joe cole had a shot blocked and a promising damien duff break was halted by a good tackle from djimi traore  but the reds reached half-time without any major scares. the blues began the second half with more urgency and pegged liverpool back. nevertheless  liverpool were living dangerously and they needed a fantastic double save from dudek on 54 minutes  first at full stretch from gudjohnsen s header  then to smother william gallas  follow-up. and despite chelsea s possession  it was liverpool who fashioned the next clear opportunity as luis garcia fed dietmar hamann whose shot forced a superb save from cech. and the blues  increasingly adventurous approach saw liverpool earn another chance on the break on 75 minutes as paulo ferreira denied gerrard with a last-ditch tackle. but gerrard was on the scoresheet minutes later - in the most unfortunate fashion - as he inadvertently deflected ferrerira s free-kick past his own keeper and in off the post to bring chelsea level. that prompted mourinho s reaction which saw him sent off  but chelsea still pressed and duff had a chance to win the game with seven minutes remaining. dudek saved bravely at the irishman s feet  while milan baros shot wildly at the other end to ensure extra time. drogba almost headed chelsea in front two minutes into extra-time but the striker saw the ball rebound off the post. but seconds after the half-time interval  drogba made no mistake  picking the ball up from glen johnson s long throw inside the six-yard box and sidefooting home. and kezman appeared to have made the game safe as he netted from close range after gudjohnsen s cross in the 110th minute. there was still drama as nunez beat cech to a high ball with six minutes remaining to head his side level  but despite liverpool s desperate attacks  chelsea clung on to win.  dudek  finnan  carragher  hyypia  traore (biscan 67)  luis garcia  gerrard  hamann  riise  kewell (nunez 56)  morientes (baros 74).  subs not used: pellegrino  carson.  hyypia  traore  hamann  carragher.  riise 1  nunez 113.  cech  paulo ferreira  ricardo carvalho  terry  gallas (kezman 74)  jarosik (gudjohnsen 45)  lampard  makelele  cole (johnson 81)  drogba  duff.  subs not used: pidgeley  tiago.  lampard  kezman  drogba  duff.  gerrard 79 og  drogba 107  kezman 112.  78 000  s bennett (kent).,0
mcilroy aiming for madrid title northern ireland man james mcilroy is confident he can win his first major title at this weekend s spar european indoor championships in madrid.  the 28-year-old has been in great form in recent weeks and will go in as one of the 800 metres favourites.  i believe after my wins abroad and in our trial race in sheffield  i can run my race from the front  back or middle   said mcilroy. new coach tony lester has helped get mcilroy s career back on track. the 28-year-old 800 metres runner has not always matched his promise with performances but believes his decision to change coaches and move base will bring the rewards. mcilroy now lives in windsor and feels his career has been transformed by the no-nonsense leadership style of former army sergeant lester. lester is better known for his work with 400m runners roger black and mark richardson in the past but under his guidance mcilroy has secured five wins this indoor season.  mcilroy now claims he is in his best shape since finishing fourth for ireland at the outdoor european championships in 1998.  that was my last decent year   said mcilroy  who temporarily retired last august before returning to the sport under lester s shrewd guidance.  before  every race was like trying to climb mount everest and i now know you can t do it on your own.  trying to succeed saw me sometimes standing half-dead and terrified on the starting line  which became a bit too much.  mcilroy  who was compared to the likes of sebastian coe  steve cram and steve ovett in his younger days  is now competing without the benefit of national lottery funding. that situation could change if he maintains his current form and repeats the world-class times he produced in the 800m and 1000m at major races in erfurt and stuttgart earlier this season. russian dmitriy bogdanov won at the same madrid venue last week and then claimed the european championship race would be between himself  dutchman arnoud okken and antonio reina of spain but mcilroy is unfazed.  he admitted:  he looked quite good in his win and fair enough everyone has the right to their own opinion.  i never write myself off and let s face it  i haven t or looked like being beaten this season.  and mcilroy  whose time of one minute 46.68seconds in erfurt elevated him to sixth place on the uk all-time list  is also already looking beyond madrid. he said:  i ve been much more focused this year about my career and having such a good team around me has been very important.  ultimately of course  this weekend is a means to an end and that is getting prepared for the summer s world championships.  that ambition has meant that i ve had only two nights out since last august. the rest of my time has seen me just concentrating on rebuilding my career.,0
fa charges liverpool and millwall liverpool and millwall have been charged by the football association over crowd trouble during their carling cup match on 26 october.  millwall  who lost the match 3-0  have also been charged over alleged racist behaviour by their supporters. during the match at millwall s new den stadium  seats were ripped up and four people were ejected from the ground. a disabled fan was injured at the perimeter of the pitch and riot police were needed to control the situation. liverpool fans claimed the trouble was sparked by chants about the hillsborough disaster  where 96 supporters were crushed to death in april 1989. but lions chairman theo paphitis has denied the claims. he has said cctv footage showed the catalyst for the trouble was a liverpool fan attacking a millwall fan in the west stand. however  millwall have been charged with two breaches of fa rules. they have been charged with failing to ensure that fans refrained from racist and/or abusive behaviour and for failing to prevent spectators throwing missiles onto the pitch. liverpool have been charged with one breach for failing to prevent their fans conducting themselves in threatening and/or violent and/or provocative behaviour. both clubs have until 23 december to respond.,1
robben sidelined with broken foot chelsea winger arjen robben has broken two metatarsal bones in his foot and will be out for at least six weeks.  robben had an mri scan on the injury  sustained during the premiership win at blackburn  on monday.  six weeks is the average time to heal this injury and then i need a few more weeks to be completely fit again   he told dutch newspaper algemeen dagblad.  i had a feeling it was serious but because of the swelling it was impossible to make a final diagnosis.  the 21-year-old missed the first three months of the season with a similar injury after a challenge with roma s olivier dacourt. and he added:  it felt different then last summer when i had the same injury on my other foot.  then i could walk already after three days but i stayed sidelined for a long period. i hope that it will now take me six to eight weeks.  chelsea physio mike banks was hopeful that robben could return at some point in march.  the fractures are tiny and he could be playing next month   banks told the club s website.  one is a chip on the side of his foot  the other is a small break on the third metatarsal.  but this is not the traditional metatarsal that has become so famous since the last world cup and which has kept scott parker out for two months.   david beckham suffered a broken metatarsal in the build up to the 2002 world cup in korea and japan. robben  who has been a key part of the blues  push for four trophies  claims he knew instantly something was wrong when he was felled by blackburn midfielder aaron mokoena.  i felt my leg go   he said.  i felt it straight away after mokoena hit me with a wild kick on my left foot.,0
republic to face china and italy the republic of ireland have arranged friendlies against china and italy which will take place at lansdowne road in march and august.  brian kerr s side will face the 54th ranked chinese on 29 march - just three days after the world cup qualifier against israel in tel aviv. italy will visit on 17 august in what will be a warm-up game ahead of the autumn world cup qualifiers. in their last meeting  the irish beat italy in the 1994 world cup finals. however  that is the republic s only victory in eight attempts against the italians who have won all the other seven games. the 29 march game will be the second time the republic have played china - the previous encounter back in june 1984 with the irish winning 1-0 in sapporo  japan. brian kerr said:  china have made great progress over the last few years and will provide difficult opposition.  we all witnessed the performances of the asian teams in the last world cup  and china play a similar type of football.  as for italy  they make a welcome return to dublin and will be a massive attraction because they are one of the great traditional powers in the world.  the game will be ideal preparation for the three important world cup qualifiers in the autumn.  ireland round off their world cup campaign with games against france on 7 september  cyprus on 8 october and switzerland on 12 october.,0
hewitt overcomes wobble in sydney lleyton hewitt gave himself the perfect preparation for next week s australian open with victory over ivo minar in the final of the sydney international.  the defending champion brushed aside the czech qualifier 7-5 6-0. the australian world number three strolled to the first five games of the match but was shocked as minar won the next five. the top seed was rattled but recovered to close out the set and raced to victory in exactly an hour.  it was a strange match . . . momentum swings   said hewitt.  i felt like i came out of the blocks extremely well  but then he loosened up a bit.  when he got back to 5-5  i had to try to settle down and take it up a notch  and i was able to do that.   hewitt has now lifted the sydney title four times in the last six years.  it just keeps getting better and better every year   hewitt said.  i ve only played this tournament four times and i ve won it four times.  hewitt went into the final as a short-priced favourite to clinch his 24th career title after dropping only one set all week. he is set to meet frenchman arnaud clement in the first round of the australian open. minar  ranked 158th in the world  was forced to pull out of the australian open qualifying draw to play in his first atp final.  for me  this was a big success   said the 20-year-old.  i was so nervous last night i couldn t sleep. i ve never played a top-10 player before.  i wanted to play qualifying in melbourne  but it s saturday and i m still here. but this is a main draw and i need the points and the money.  alicia molik takes on samantha stosur in an all-australian women s final later on saturday.,0
ferrero eyes return to top form former world number one juan carlos ferrero insists he can get back to his best despite a tough start to 2005.  the 2003 french open champion has slipped to 64 in the world after a year of illness and injuries in 2004  but is confident that his form will return.  i don t know when it is going to happen   ferrero told bbc sport.  but i have a lot of confidence in me that i will be the same juan carlos as i was before  and very soon. i feel 100% again mentally.  the 25-year-old spaniard joins a top field for the abn amro world tennis tournament in rotterdam this week as he looks to add to just two wins in 2005. he opens against rainer schuettler and potentially faces fourth seed david nalbandian in the second round.  because i m no longer seeded it s tougher   ferrero admitted.  i had to play against joachim johansson in the first round last week in marseille.   in the past when i was a top seed i would have played a match like that in the quarters or semi-finals.  this is the big difference but i have to do it to get higher in the rankings.  despite this  ferrero insists he is feeling positive after chicken pox and a rib injury destroyed last season.  physically i am 100% since december of last year   said ferrero.  i was working very hard before the davis cup final to prepare and i ve felt 100% from then until now.  the difficult moments were when i knew that i had the chicken pox and that it would take two or three months to recover.  i had to start from zero again physically because the virus left me at zero per cent.  when i started to come back i had my rib broken when i fell on court and that was another two months out. those five months were pretty difficult for me.   among the low points of a difficult year for ferrero was the decision of spain captain jordi arrese to drop him for the davis cup final against the usa.  it was difficult because i had been playing well for the whole year and the coaches told me that i would play   said ferrero.  but then i had some problems with my hand two days before the friday matches so they decided to choose nadal instead.  it was difficult for me not to be in the friday matches but i had to understand.  inside me i wanted to play but this was the decision of the captain and they had to make it.,0
davenport hits out at wimbledon world number one lindsay davenport has criticised wimbledon over the issue of equal prize money for women.  reacting to a disputed comment by all england club chairman tim phillips  the american said:  i think it is highly insulting if prize money is taken away.  somebody  i think it was mr phillips  said they won t have money for flowers at wimbledon. that s insulting.  an all england club spokesperson denied phillips made the remark  insisting:  he definitely didn t say it.  the statement added:  it was said by someone else and was a humorous aside at the end of a radio interview when the conversation had moved to talking about the wimbledon grounds.   davenport was speaking following the announcement that this week s dubai duty free event will join the us and australian opens in offering equal prize money for women.  you hear about women playing only three sets while men play five   said daveport.  and the best women are never going to beat the best men.  but it s a different game you go to watch with the women - it doesn t make it better or worse.  hopefully we will be able to change people s minds.  serena williams  who is also in dubai  added:  i m obviously for equal prize money.  women s tennis is exciting. men s tennis is exciting as well  but the women have it right now.  if you are bringing in the spectators you should be able to reap what everyone else is able to reap.,0
